-87.60914088	41.8446925
-87.60914875	41.8446616
-87.60916112	41.84458961
-87.60916766	41.84451718
-87.60916861	41.84445626
-87.60915012	41.84423872
-87.60907241	41.84419474
-87.60900627	41.84410647
-87.60896502	41.84404346
-87.60891566	41.84395529
-87.6088998	41.84387362
-87.60886701	41.84380438
-87.60885143	41.84369761
-87.60881089	41.84357185
-87.60877127	41.84336452
-87.60872156	41.84330773
-87.6086722	41.84321956
-87.60858153	41.84307466
-87.60847386	41.84294848
-87.60839136	41.84282246
-87.6082674	41.84265224
-87.60817673	41.84250734
-87.60806913	41.84237488
-87.60801956	41.84230554
-87.60802098	41.84218005
-87.60799814	41.84197282
-87.60797503	41.8417907
-87.60797666	41.84164638
-87.60797814	41.84151461
-87.60797949	41.84139539
-87.60794734	41.84126968
-87.60789016	41.84113127
-87.60784934	41.84103061
-87.6077335	41.84088555
-87.6076563	41.84076194
-87.60757583	41.84063822
-87.60752761	41.84056031
-87.60698398	41.84066739
-87.60667816	41.84056137
-87.60671362	41.84050344
-87.60699498	41.84060011
-87.6075009	41.84050284
-87.60746118	41.84045995
-87.6074422	41.8404185
-87.60743327	41.84039396
-87.60743662	41.84036949
-87.60743929	41.84036528
-87.60745016	41.84034815
-87.6074132	41.84026856
-87.60734791	41.84010499
-87.60721092	41.83965163
-87.60709523	41.83951204
-87.60700485	41.83945658
-87.60694131	41.83942819
-87.60690336	41.83940984
-87.60682817	41.83937314
-87.60676104	41.83933868
-87.60670127	41.83930263
-87.60666195	41.83927494
-87.60662047	41.83924284
-87.60658411	41.83921297
-87.60651223	41.83914391
-87.60649228	41.8391245
-87.60646795	41.83910082
-87.60645125	41.8390848
-87.60615628	41.83863502
-87.60614049	41.83863857
-87.60470984	41.83896006
-87.60427773	41.83958214
-87.60427495	41.83982733
-87.60418506	41.83982857
-87.60419546	41.83955437
-87.60466703	41.83887987
-87.60613499	41.83855128
-87.60613594	41.83852105
-87.60612905	41.83843917
-87.60611501	41.83829878
-87.60610096	41.8381584
-87.60607904	41.83802381
-87.60610454	41.83784276
-87.6060989	41.83764982
-87.60608545	41.83745682
-87.60607168	41.83729306
-87.60601915	41.83709982
-87.6059749	41.83686571
-87.60591475	41.83665489
-87.60588837	41.83657304
-87.60584679	41.83644402
-87.60577015	41.83630908
-87.60565502	41.83612129
-87.60551619	41.83595673
-87.60530827	41.83568067
-87.60509187	41.83546301
-87.60482103	41.83522162
-87.60464298	41.8350685
-87.60455787	41.83499197
-87.60454429	41.83481067
-87.60473439	41.83458974
-87.60503332	41.83442211
-87.60499603	41.83426404
-87.6049439	41.83403573
-87.60486846	41.83379558
-87.6047456	41.8336019
-87.60463015	41.83344333
-87.60455305	41.83334931
-87.60443688	41.83325504
-87.60435157	41.83319605
-87.60422718	41.8331368
-87.60407153	41.83307736
-87.60391568	41.83303545
-87.60375168	41.83302271
