-87.6354575	41.79447605
-87.63599166	41.79446563
-87.6366389	41.79445416
-87.63759326	41.79443931
-87.63785817	41.7944337
-87.6380901	41.79442879
-87.63859088	41.79441993
-87.63893992	41.79441354
-87.6394403	41.79440405
-87.63980622	41.79439721
-87.63990485	41.79439537
-87.63993454	41.79439481
-87.63998599	41.79439385
-87.64008342	41.79439203
-87.64015747	41.79439064
-87.64032045	41.7943876
-87.64037412	41.79438659
-87.64048133	41.79438459
-87.64085347	41.79437855
-87.64108086	41.7943746
-87.64160472	41.79436551
-87.64208121	41.79435759
-87.6426096	41.79434891
-87.64272837	41.79434632
-87.64292975	41.79434192
-87.64298128	41.79434102
-87.64345664	41.79433257
-87.64415582	41.7943197
-87.64494376	41.7943045
-87.64516036	41.79430185
-87.64530077	41.79430013
-87.64570578	41.7943005
-87.64628265	41.79429824
-87.64654203	41.79429447
-87.64741958	41.79428127
-87.64759874	41.79427855
-87.6477945	41.79427558
-87.64812749	41.79427134
-87.64860723	41.79426459
-87.64929886	41.79424731
-87.64986051	41.79423545
-87.65001637	41.79423976
-87.65014881	41.79424342
-87.65071013	41.79423493
-87.65100304	41.79423033
-87.65123854	41.79422725
-87.65128447	41.79422664
-87.65136783	41.79422555
-87.65144914	41.79422446
-87.65184092	41.79421922
-87.65215059	41.79421505
-87.65244948	41.79421019
-87.65259359	41.79420785
-87.65265583	41.79420703
-87.65283573	41.79420467
-87.65309932	41.79420119
-87.65329581	41.79419815
-87.65343915	41.79419581
-87.65366047	41.79419139
-87.65378364	41.79418893
-87.65384421	41.79418691
-87.65400367	41.79418159
-87.65429829	41.79417548
-87.65450098	41.79417128
-87.65467433	41.79416766
-87.65487425	41.79417188
-87.65498758	41.79417427
-87.65531511	41.79416983
-87.65565313	41.79416444
-87.65589491	41.7941612
-87.6561504	41.79415782
-87.65639977	41.79415446
-87.65663366	41.79415112
-87.65689722	41.7941474
-87.65712333	41.79414418
-87.65730111	41.79414064
-87.65747971	41.79413708
-87.6577279	41.79413418
-87.65798471	41.79413119
-87.65824952	41.79412764
-87.65856488	41.79412142
-87.65880572	41.7941134
-87.65909283	41.79410531
-87.65935621	41.79410151
-87.65958966	41.79409813
-87.65972896	41.79410027
-87.65989135	41.79410275
-87.66021237	41.79409842
-87.66026832	41.79409766
-87.66048691	41.79409469
-87.66066737	41.79409193
-87.66094579	41.79408737
-87.66108205	41.79408514
-87.66129265	41.79408242
-87.66149818	41.79407961
-87.66169202	41.79407702
-87.66189877	41.79407422
-87.66201452	41.79407264
-87.6621586	41.79407029
-87.66227934	41.79406832
-87.66235148	41.79406733
-87.66242766	41.79406628
-87.66258893	41.79406403
-87.66277664	41.79406148
-87.66292518	41.79405947
-87.66308623	41.79405722
-87.66323375	41.79405512
-87.66337056	41.79405187
-87.66344444	41.79405012
-87.66358796	41.79404429
-87.66378911	41.79403717
-87.66397064	41.79403304
-87.6641125	41.7940311
-87.6642997	41.79402851
-87.66458182	41.79402436
-87.66483189	41.79402069
-87.66505781	41.79401884
-87.66519219	41.79401766
-87.66530338	41.79401668
-87.6655102	41.79401481
-87.66566478	41.7940134
-87.66579326	41.79401213
-87.66590999	41.79401098
-87.66612272	41.79400827
-87.66632268	41.79400603
-87.66652938	41.79400385
-87.66672897	41.7940015
-87.66684546	41.7939997
-87.66701558	41.7939962
-87.66712965	41.79399386
-87.66727878	41.79399231
-87.66748519	41.79399013
-87.6676594	41.79398831
-87.6678529	41.7939863
-87.66797576	41.79398504
-87.66810464	41.79398367
-87.66823025	41.79398274
-87.66838527	41.79398159
-87.66856638	41.79397962
-87.66876604	41.79397749
-87.6689602	41.79397537
-87.66917674	41.79397305
-87.66930169	41.79397172
-87.66944272	41.79396883
-87.66955966	41.79396643
-87.6697599	41.79396468
-87.66997269	41.79396286
-87.6701989	41.7939609
-87.67039863	41.7939592
-87.67052523	41.79395809
-87.67065899	41.79395636
-87.67085087	41.79395388
-87.67094936	41.79395261
-87.67121163	41.79394984
-87.6714992	41.7939468
-87.67187388	41.79394274
-87.67199968	41.79394137
-87.67238647	41.79393646
-87.67281232	41.79393112
-87.67307759	41.79392946
-87.67333636	41.79392784
-87.67362397	41.79392423
-87.67404942	41.79391885
-87.67430057	41.79391631
-87.67463549	41.79391294
-87.67499725	41.79390982
-87.67539815	41.79390638
-87.67551988	41.79390478
-87.67577331	41.79390145
-87.67585526	41.79390053
-87.67623543	41.79389627
-87.67673536	41.79389042
-87.6768982	41.79388851
-87.67696013	41.7938878
-87.67737257	41.79388304
-87.67788463	41.79387801
-87.67830929	41.79387384
-87.67873036	41.79386886
-87.678815	41.79386785
-87.6788181	41.79401426
-87.67883047	41.79414983
-87.6788488	41.79428509
-87.6788731	41.7944197
-87.6788814	41.79445988
-87.67895544	41.79478642
-87.67895555	41.79478689
-87.67897222	41.79486038
-87.67911365	41.79546801
-87.67916847	41.79571175
-87.6792531	41.79608936
-87.67935112	41.79659315
-87.67935897	41.79663299
-87.67938239	41.7967645
-87.67940073	41.79689908
-87.67941311	41.7970343
-87.6794137	41.79706655
-87.67943479	41.79792255
-87.67943564	41.79797401
-87.67945511	41.79881009
-87.67945713	41.79888214
-87.67945844	41.79893361
-87.67947815	41.79961018
-87.67948084	41.79970659
-87.67948457	41.79983559
-87.67949525	41.80027303
-87.67950923	41.8008374
-87.67951413	41.80107652
-87.67951653	41.80116951
-87.6795195	41.80127003
-87.67953334	41.8017579
-87.679541	41.80208589
-87.67954236	41.80213289
-87.67954808	41.80238231
-87.67954874	41.80249792
-87.67954389	41.80265877
-87.67953309	41.80281959
-87.67952594	41.8028909
-87.67951425	41.803004
-87.67951424	41.80300404
-87.67947119	41.8034518
-87.67944311	41.80373293
-87.67942674	41.80390024
-87.67940947	41.80406582
-87.67939655	41.8041642
-87.67938912	41.80426295
-87.67938766	41.80436208
-87.67939216	41.8044609
-87.67939564	41.80461391
-87.67939647	41.80466778
-87.67940651	41.80485252
